1.0000000 ,0.0726820 ,0.0834360 ,0.2714810 ,0.0280130 ,0.0726820 ,0.1630750 ,0.0384440 ,0.6433220 ,0.1630750 ,0.0367620 ,0.0138780 ,0.2714810 ,0.1630750 ,0.0220820 ,0.0498580 ,0.1630750 ,0.0633140 ,0.1016270 ,0.1330870 ,0.0633140 ,0.0220820 ,0.2068740 ,0.2714810 ,0.0498580 ,0.1330870 ,0.0957800 ,0.1330870 ,0.2068740 ,0.1630750 ,0.1630750 ,0.1124150 ,0.0220820 ,0.2068740 ,0.1262190 ,0.0551540 ,0.0367620 ,0.1330870 ,0.0209940 ,0.1448940 ,0.0367620 ,0.0280130 ,0.0220820 ,0.2068740 ,0.1448940 ,0.0633140 ,0.1330870 ,0.0726820 ,0.0218280 ,0.2714810 ,0.0280130 ,0.0367620 ,0.0180220 ,0.0367620 ,0.2068740 ,0.0726820 ,0.0280130 ,0.0957800 ,0.2068740 ,0.0180220 ,0.0957800 ,0.1448940 ,0.0726820 ,0.0220820 ,0.0367620 ,0.1262190 ,0.1262190 ,0.1330870 ,0.1448940 ,0.1330870 ,0.0182880 ,0.0698990 ,0.0280130 ,0.0280130 ,0.0280130 ,0.0280130 ,0.1330870 ,0.0245980 ,0.0726820 ,0.1099520 ,0.0252200 ,0.0280130 ,0.2714810 ,0.1630750 ,0.1630750 ,0.1630750 ,0.1330870 ,0.1124150 ,0.1262190 ,0.1448940 ,0.1448940 ,0.1448940 ,0.1448940 
0.0726820 ,1.0000000 ,1.0000000 ,0.1909420 ,0.3315890 ,0.1909420 ,0.1663320 ,0.1448940 ,0.0834360 ,0.0060640 ,0.2191930 ,0.0364590 ,0.0005810 ,0.0060640 ,0.2888520 ,0.1909420 ,0.0317600 ,0.1663320 ,0.1909420 ,0.1909420 ,1.0000000 ,0.1448940 ,0.3806500 ,0.0002210 ,0.0957800 ,0.3315890 ,1.0000000 ,0.3806500 ,0.1448940 ,0.0317600 ,0.3315890 ,0.3806500 ,0.0957800 ,0.0418530 ,1.0000000 ,1.0000000 ,0.0726820 ,0.1909420 ,1.0000000 ,1.0000000 ,0.1262190 ,0.1909420 ,0.2888520 ,0.3806500 ,1.0000000 ,1.0000000 ,0.0040090 ,1.0000000 ,0.2516230 ,0.2888520 ,0.2888520 ,0.3315890 ,0.2191930 ,0.2191930 ,0.3806500 ,1.0000000 ,0.1099520 ,1.0000000 ,0.3806500 ,0.1448940 ,1.0000000 ,1.0000000 ,1.0000000 ,0.1448940 ,0.3315890 ,1.0000000 ,1.0000000 ,0.0726820 ,1.0000000 ,0.1448940 ,1.0000000 ,0.3806500 ,0.3806500 ,0.3806500 ,0.2516230 ,0.2191930 ,0.2191930 ,0.3806500 ,1.0000000 ,1.0000000 ,0.3806500 ,0.2191930 ,0.1262190 ,0.2888520 ,0.3806500 ,0.3806500 ,0.3806500 ,0.3806500 ,1.0000000 ,1.0000000 ,1.0000000 ,1.0000000 ,1.0000000 
0.0834360 ,1.0000000 ,1.0000000 ,0.2191930 ,0.3806500 ,0.2191930 ,0.1909420 ,0.1663320 ,0.0957800 ,0.0069620 ,0.2516230 ,0.0418530 ,0.0006670 ,0.0069620 ,0.3315890 ,0.2191930 ,0.0364590 ,0.1909420 ,0.2191930 ,0.2191930 ,1.0000000 ,0.1663320 ,0.4369690 ,0.0002540 ,0.1099520 ,0.3806500 ,1.0000000 ,0.4369690 ,0.1663320 ,0.0364590 ,0.3806500 ,0.4369690 ,0.1099520 ,0.0480450 ,1.0000000 ,1.0000000 ,0.0834360 ,0.2191930 ,1.0000000 ,1.0000000 ,0.1448940 ,0.2191930 ,0.3315890 ,0.4369690 ,1.0000000 ,1.0000000 ,0.0046020 ,1.0000000 ,0.2888520 ,0.3315890 ,0.3315890 ,0.3806500 ,0.2516230 ,0.2516230 ,0.4369690 ,1.0000000 ,0.1262190 ,1.0000000 ,0.4369690 ,0.1663320 ,1.0000000 ,1.0000000 ,1.0000000 ,0.1663320 ,0.3806500 ,1.0000000 ,1.0000000 ,0.0834360 ,1.0000000 ,0.1663320 ,1.0000000 ,0.4369690 ,0.4369690 ,0.4369690 ,0.2888520 ,0.2516230 ,0.2516230 ,0.4369690 ,1.0000000 ,1.0000000 ,0.4369690 ,0.2516230 ,0.1448940 ,0.3315890 ,0.4369690 ,0.4369690 ,0.4369690 ,0.4369690 ,1.0000000 ,1.0000000 ,1.0000000 ,1.0000000 ,1.0000000 
0.2714810 ,0.1909420 ,0.2191930 ,1.0000000 ,0.0476200 ,0.1909420 ,0.7205020 ,0.0545140 ,0.4219990 ,0.3040510 ,0.0571440 ,0.0480450 ,0.4219990 ,0.3040510 ,0.0411720 ,0.0714300 ,0.3040510 ,0.1663320 ,0.1282500 ,0.6433220 ,0.1663320 ,0.0411720 ,0.3516650 ,0.4219990 ,0.0714300 ,0.2714810 ,0.2516230 ,0.2714810 ,0.3516650 ,0.3040510 ,0.3040510 ,0.2490440 ,0.0411720 ,0.3516650 ,0.3315890 ,0.1448940 ,0.0571440 ,0.2714810 ,0.0551540 ,0.3806500 ,0.0571440 ,0.0476200 ,0.0411720 ,0.3516650 ,0.3806500 ,0.1663320 ,0.2714810 ,0.1909420 ,0.0367570 ,0.4219990 ,0.0476200 ,0.0571440 ,0.0367620 ,0.0571440 ,0.3516650 ,0.1909420 ,0.0476200 ,0.2516230 ,0.3516650 ,0.0367620 ,0.2516230 ,0.3806500 ,0.1909420 ,0.0411720 ,0.0571440 ,0.3315890 ,0.3315890 ,0.2714810 ,0.3806500 ,0.2714810 ,0.0480450 ,0.0933600 ,0.0476200 ,0.0476200 ,0.0476200 ,0.0476200 ,0.2714810 ,0.0415970 ,0.1909420 ,0.2888520 ,0.0386710 ,0.0476200 ,0.4219990 ,0.3040510 ,0.3040510 ,0.3040510 ,0.2714810 ,0.2490440 ,0.3315890 ,0.3806500 ,0.3806500 ,0.3806500 ,0.3806500 
0.0280130 ,0.3315890 ,0.3806500 ,0.0476200 ,1.0000000 ,0.3315890 ,0.0322590 ,0.1142430 ,0.0476200 ,0.0322590 ,0.1156480 ,0.0633140 ,0.0476200 ,0.0322590 ,0.0783420 ,0.1489770 ,0.0322590 ,0.2888520 ,0.5174150 ,0.0280130 ,0.2888520 ,0.0783420 ,0.0384620 ,0.0476200 ,0.0613430 ,0.0280130 ,0.4369690 ,0.0280130 ,0.0384620 ,0.0322590 ,0.0322590 ,0.0250880 ,0.0783420 ,0.0384620 ,0.5758380 ,0.2516230 ,0.0476200 ,0.0280130 ,0.0957800 ,0.6610360 ,0.5499990 ,0.0384620 ,0.3725800 ,0.0384620 ,0.6610360 ,0.2888520 ,0.0280130 ,0.3315890 ,0.0724190 ,0.0476200 ,0.4442300 ,0.0476200 ,0.3235470 ,0.0476200 ,0.0384620 ,0.3315890 ,0.0934080 ,0.4369690 ,0.0384620 ,0.0680320 ,0.4369690 ,0.6610360 ,0.3315890 ,0.3725800 ,0.8333330 ,0.5758380 ,0.5758380 ,0.0280130 ,0.6610360 ,0.0280130 ,0.0834360 ,0.3681840 ,0.0934080 ,0.0934080 ,0.6730760 ,0.0934080 ,0.0280130 ,0.1505250 ,0.3315890 ,0.5016210 ,0.1250920 ,0.0384620 ,0.0476200 ,0.0322590 ,0.0322590 ,0.0322590 ,0.0280130 ,0.0250880 ,0.5758380 ,0.6610360 ,0.6610360 ,0.6610360 ,0.6610360 
0.0726820 ,0.1909420 ,0.2191930 ,0.1909420 ,0.3315890 ,1.0000000 ,0.1663320 ,0.1448940 ,0.0834360 ,0.0060640 ,0.2191930 ,0.0364590 ,0.0005810 ,0.0060640 ,0.2888520 ,0.1909420 ,0.0317600 ,0.1663320 ,0.1909420 ,0.1909420 ,0.1663320 ,0.1448940 ,0.3806500 ,0.0002210 ,0.0957800 ,0.3315890 ,0.2516230 ,0.3806500 ,0.1448940 ,0.0317600 ,0.3315890 ,0.3806500 ,0.0957800 ,0.0418530 ,0.3315890 ,0.1448940 ,0.0726820 ,0.1909420 ,0.0551540 ,0.3806500 ,0.1262190 ,0.1909420 ,0.2888520 ,0.3806500 ,0.3806500 ,0.1663320 ,0.0040090 ,0.1909420 ,0.2516230 ,0.2888520 ,0.2888520 ,0.3315890 ,0.2191930 ,0.2191930 ,0.3806500 ,0.1909420 ,0.1099520 ,0.2516230 ,0.3806500 ,0.1448940 ,0.2516230 ,0.3806500 ,0.1909420 ,0.1448940 ,0.3315890 ,0.3315890 ,0.3315890 ,0.0726820 ,0.3806500 ,0.1448940 ,0.0480450 ,0.3806500 ,0.3806500 ,0.3806500 ,0.2516230 ,0.2191930 ,0.2191930 ,0.3806500 ,0.1909420 ,0.2888520 ,0.3806500 ,0.2191930 ,0.1262190 ,0.2888520 ,0.3806500 ,0.3806500 ,0.3806500 ,0.3806500 ,0.3315890 ,0.3806500 ,0.3806500 ,0.3806500 ,0.3806500 
0.1630750 ,0.1663320 ,0.1909420 ,0.7205020 ,0.0322590 ,0.1663320 ,1.0000000 ,0.0419460 ,0.3040510 ,0.1936130 ,0.0411720 ,0.0317600 ,0.3040510 ,0.1936130 ,0.0262180 ,0.0545210 ,0.1936130 ,0.1448940 ,0.1073600 ,0.8422710 ,0.1448940 ,0.0262180 ,0.2382250 ,0.3040510 ,0.0545210 ,0.1630750 ,0.2191930 ,0.1630750 ,0.2382250 ,0.1936130 ,0.1936130 ,0.1420260 ,0.0262180 ,0.2382250 ,0.2888520 ,0.1262190 ,0.0411720 ,0.1630750 ,0.0480450 ,0.3315890 ,0.0411720 ,0.0322590 ,0.0262180 ,0.2382250 ,0.3315890 ,0.1448940 ,0.1630750 ,0.1663320 ,0.0250850 ,0.3040510 ,0.0322590 ,0.0411720 ,0.0220820 ,0.0411720 ,0.2382250 ,0.1663320 ,0.0322590 ,0.2191930 ,0.2382250 ,0.0220820 ,0.2191930 ,0.3315890 ,0.1663320 ,0.0262180 ,0.0411720 ,0.2888520 ,0.3806500 ,0.1630750 ,0.3315890 ,0.1630750 ,0.0418530 ,0.0749630 ,0.0322590 ,0.0322590 ,0.0322590 ,0.0322590 ,0.1630750 ,0.0282940 ,0.1663320 ,0.2516230 ,0.0281620 ,0.0322590 ,0.3040510 ,0.1936130 ,0.1936130 ,0.1936130 ,0.1630750 ,0.1420260 ,0.2888520 ,0.3315890 ,0.3315890 ,0.3315890 ,0.3315890 
0.0384440 ,0.1448940 ,0.1663320 ,0.0545140 ,0.1142430 ,0.1448940 ,0.0419460 ,1.0000000 ,0.0545140 ,0.0419460 ,0.1323920 ,0.0276660 ,0.0545140 ,0.0419460 ,0.1018690 ,0.1593320 ,0.0419460 ,0.1262190 ,0.2632200 ,0.0384440 ,0.1262190 ,0.3097640 ,0.0470410 ,0.0545140 ,0.0656070 ,0.0384440 ,0.1909420 ,0.0384440 ,0.0470410 ,0.0419460 ,0.0419460 ,0.0360230 ,0.3097640 ,0.0470410 ,0.2516230 ,0.1099520 ,0.0545140 ,0.0384440 ,0.0418530 ,0.2888520 ,0.1323920 ,0.0470410 ,0.1018690 ,0.0470410 ,0.2888520 ,0.1262190 ,0.0384440 ,0.1448940 ,0.3214950 ,0.0545140 ,0.1142430 ,0.0545140 ,0.0933640 ,0.0545140 ,0.0470410 ,0.1448940 ,0.1142430 ,0.1909420 ,0.0470410 ,0.0933640 ,0.1909420 ,0.2888520 ,0.1448940 ,0.1018690 ,0.1323920 ,0.2516230 ,0.2516230 ,0.0384440 ,0.2888520 ,0.0384440 ,0.0364590 ,0.2000370 ,0.1142430 ,0.1142430 ,0.1142430 ,0.1142430 ,0.0384440 ,0.1742380 ,0.1448940 ,0.2191930 ,0.1482800 ,0.0470410 ,0.0545140 ,0.0419460 ,0.0419460 ,0.0419460 ,0.0384440 ,0.0360230 ,0.2516230 ,0.2888520 ,0.2888520 ,0.2888520 ,0.2888520 
0.6433220 ,0.0834360 ,0.0957800 ,0.4219990 ,0.0476200 ,0.0834360 ,0.3040510 ,0.0545140 ,1.0000000 ,0.3040510 ,0.0571440 ,0.0159310 ,0.4219990 ,0.3040510 ,0.0411720 ,0.0714300 ,0.3040510 ,0.0726820 ,0.1282500 ,0.2714810 ,0.0726820 ,0.0411720 ,0.3516650 ,0.4219990 ,0.0714300 ,0.2714810 ,0.1099520 ,0.2714810 ,0.3516650 ,0.3040510 ,0.3040510 ,0.2490440 ,0.0411720 ,0.3516650 ,0.1448940 ,0.0633140 ,0.0571440 ,0.2714810 ,0.0241010 ,0.1663320 ,0.0571440 ,0.0476200 ,0.0411720 ,0.3516650 ,0.1663320 ,0.0726820 ,0.2714810 ,0.0834360 ,0.0367570 ,0.4219990 ,0.0476200 ,0.0571440 ,0.0367620 ,0.0571440 ,0.3516650 ,0.0834360 ,0.0476200 ,0.1099520 ,0.3516650 ,0.0367620 ,0.1099520 ,0.1663320 ,0.0834360 ,0.0411720 ,0.0571440 ,0.1448940 ,0.1448940 ,0.2714810 ,0.1663320 ,0.2714810 ,0.0209940 ,0.0933600 ,0.0476200 ,0.0476200 ,0.0476200 ,0.0476200 ,0.2714810 ,0.0415970 ,0.0834360 ,0.1262190 ,0.0386710 ,0.0476200 ,0.4219990 ,0.3040510 ,0.3040510 ,0.3040510 ,0.2714810 ,0.2490440 ,0.1448940 ,0.1663320 ,0.1663320 ,0.1663320 ,0.1663320 
0.1630750 ,0.0060640 ,0.0069620 ,0.3040510 ,0.0322590 ,0.0060640 ,0.1936130 ,0.0419460 ,0.3040510 ,1.0000000 ,0.0411720 ,0.0011580 ,0.3040510 ,0.1936130 ,0.0262180 ,0.0545210 ,0.1936130 ,0.0052830 ,0.1073600 ,0.1630750 ,0.0052830 ,0.0262180 ,0.2382250 ,0.3040510 ,0.0545210 ,0.1630750 ,0.0079910 ,0.8422710 ,0.2382250 ,0.1936130 ,0.1936130 ,0.1420260 ,0.0262180 ,0.2382250 ,0.0105310 ,0.0046020 ,0.0411720 ,0.1630750 ,0.0017520 ,0.0120890 ,0.0411720 ,0.0322590 ,0.0262180 ,0.2382250 ,0.0120890 ,0.0052830 ,0.1630750 ,0.0060640 ,0.0250850 ,0.3040510 ,0.0322590 ,0.0411720 ,0.0220820 ,0.0411720 ,0.2382250 ,0.0060640 ,0.0322590 ,0.0079910 ,0.2382250 ,0.0220820 ,0.0079910 ,0.0120890 ,0.0060640 ,0.0262180 ,0.0411720 ,0.0105310 ,0.0105310 ,0.1630750 ,0.0120890 ,0.1630750 ,0.0015260 ,0.0749630 ,0.0322590 ,0.0322590 ,0.0322590 ,0.0322590 ,0.1630750 ,0.0282940 ,0.0060640 ,0.0091740 ,0.0281620 ,0.0322590 ,0.3040510 ,0.1936130 ,0.1936130 ,0.1936130 ,0.1630750 ,0.1420260 ,0.0105310 ,0.0120890 ,0.0159310 ,0.0120890 ,0.0120890 
0.0367620 ,0.2191930 ,0.2516230 ,0.0571440 ,0.1156480 ,0.2191930 ,0.0411720 ,0.1323920 ,0.0571440 ,0.0411720 ,1.0000000 ,0.0418530 ,0.0571440 ,0.0411720 ,0.0999900 ,0.1734730 ,0.0411720 ,0.1909420 ,0.3114630 ,0.0367620 ,0.1909420 ,0.0999900 ,0.0476200 ,0.0571440 ,0.0714300 ,0.0367620 ,0.2888520 ,0.0367620 ,0.0476200 ,0.0411720 ,0.0411720 ,0.0337240 ,0.0999900 ,0.0476200 ,0.3806500 ,0.1663320 ,0.0571440 ,0.0367620 ,0.0633140 ,0.4369690 ,0.1387780 ,0.0476200 ,0.0999900 ,0.0476200 ,0.4369690 ,0.1909420 ,0.0367620 ,0.2191930 ,0.0892680 ,0.0571440 ,0.1156480 ,0.0571440 ,0.0892790 ,0.0571440 ,0.0476200 ,0.2191930 ,0.1156480 ,0.2888520 ,0.0476200 ,0.0892790 ,0.2888520 ,0.4369690 ,0.2191930 ,0.0999900 ,0.1387780 ,0.3806500 ,0.3806500 ,0.0367620 ,0.4369690 ,0.0367620 ,0.0551540 ,0.2267320 ,0.1156480 ,0.1156480 ,0.1156480 ,0.1156480 ,0.0367620 ,0.1010200 ,0.2191930 ,0.3315890 ,0.0856280 ,0.0476200 ,0.0571440 ,0.0411720 ,0.0411720 ,0.0411720 ,0.0367620 ,0.0337240 ,0.3806500 ,0.4369690 ,0.4369690 ,0.4369690 ,0.4369690 
0.0138780 ,0.0364590 ,0.0418530 ,0.0480450 ,0.0633140 ,0.0364590 ,0.0317600 ,0.0276660 ,0.0159310 ,0.0011580 ,0.0418530 ,1.0000000 ,0.0001460 ,0.0020110 ,0.0551540 ,0.0364590 ,0.0105310 ,0.0317600 ,0.0364590 ,0.0364590 ,0.0317600 ,0.0276660 ,0.0726820 ,0.0000560 ,0.0182880 ,0.0633140 ,0.0480450 ,0.0726820 ,0.0276660 ,0.0060640 ,0.0633140 ,0.0726820 ,0.0182880 ,0.0079910 ,0.0633140 ,0.0276660 ,0.0138780 ,0.0364590 ,0.0105310 ,0.0726820 ,0.0241010 ,0.0364590 ,0.0551540 ,0.0726820 ,0.0726820 ,0.0317600 ,0.0010090 ,0.0364590 ,0.0480450 ,0.0551540 ,0.0551540 ,0.0834360 ,0.0418530 ,0.0418530 ,0.0726820 ,0.0364590 ,0.0209940 ,0.0480450 ,0.0726820 ,0.0276660 ,0.0480450 ,0.0726820 ,0.0364590 ,0.0276660 ,0.0633140 ,0.0633140 ,0.0633140 ,0.0138780 ,0.0726820 ,0.0276660 ,0.0091740 ,0.0726820 ,0.0726820 ,0.0726820 ,0.0480450 ,0.0418530 ,0.0418530 ,0.0726820 ,0.0364590 ,0.0551540 ,0.0726820 ,0.0418530 ,0.0241010 ,0.0551540 ,0.0957800 ,0.0957800 ,0.0957800 ,0.0726820 ,0.0633140 ,0.0726820 ,0.0726820 ,0.0726820 ,0.0726820 
0.2714810 ,0.0005810 ,0.0006670 ,0.4219990 ,0.0476200 ,0.0005810 ,0.3040510 ,0.0545140 ,0.4219990 ,0.3040510 ,0.0571440 ,0.0001460 ,1.0000000 ,0.3040510 ,0.0411720 ,0.0714300 ,0.3040510 ,0.0005060 ,0.1282500 ,0.2714810 ,0.0005060 ,0.0411720 ,0.3516650 ,0.4219990 ,0.0714300 ,0.2714810 ,0.0007650 ,0.2714810 ,0.3516650 ,0.3040510 ,0.3040510 ,0.2490440 ,0.0411720 ,0.3516650 ,0.0010090 ,0.0004410 ,0.0571440 ,0.2714810 ,0.0001680 ,0.0011580 ,0.0571440 ,0.0476200 ,0.0411720 ,0.3516650 ,0.0011580 ,0.0005060 ,0.2714810 ,0.0005810 ,0.0367570 ,0.4219990 ,0.0476200 ,0.0571440 ,0.0367620 ,0.0571440 ,0.8333330 ,0.0005810 ,0.0476200 ,0.0007650 ,0.3516650 ,0.0367620 ,0.0007650 ,0.0011580 ,0.0005810 ,0.0411720 ,0.0571440 ,0.0010090 ,0.0013290 ,0.2714810 ,0.0011580 ,0.2714810 ,0.0001460 ,0.0933600 ,0.0476200 ,0.0476200 ,0.0476200 ,0.0476200 ,0.2714810 ,0.0415970 ,0.0005810 ,0.0008790 ,0.0386710 ,0.0476200 ,0.4219990 ,0.3040510 ,0.3040510 ,0.3040510 ,0.2714810 ,0.2490440 ,0.0010090 ,0.0011580 ,0.0011580 ,0.0011580 ,0.0011580 
0.1630750 ,0.0060640 ,0.0069620 ,0.3040510 ,0.0322590 ,0.0060640 ,0.1936130 ,0.0419460 ,0.3040510 ,0.1936130 ,0.0411720 ,0.0020110 ,0.3040510 ,1.0000000 ,0.0262180 ,0.0545210 ,0.3028080 ,0.0052830 ,0.1073600 ,0.1630750 ,0.0052830 ,0.0262180 ,0.3725800 ,0.4755310 ,0.0545210 ,0.1630750 ,0.0079910 ,0.1630750 ,0.2382250 ,0.1936130 ,0.1936130 ,0.2221270 ,0.0262180 ,0.3725800 ,0.0105310 ,0.0046020 ,0.0411720 ,0.1630750 ,0.0017520 ,0.0120890 ,0.0411720 ,0.0322590 ,0.0262180 ,0.2382250 ,0.0120890 ,0.0052830 ,0.2550470 ,0.0060640 ,0.0250850 ,0.4755310 ,0.0322590 ,0.0411720 ,0.0220820 ,0.0411720 ,0.2382250 ,0.0060640 ,0.0322590 ,0.0079910 ,0.3725800 ,0.0220820 ,0.0079910 ,0.0120890 ,0.0060640 ,0.0262180 ,0.0411720 ,0.0105310 ,0.0105310 ,0.3864350 ,0.0120890 ,0.1630750 ,0.0015260 ,0.0749630 ,0.0322590 ,0.0322590 ,0.0322590 ,0.0322590 ,0.8422710 ,0.0282940 ,0.0060640 ,0.0091740 ,0.0281620 ,0.0322590 ,0.4755310 ,0.1936130 ,0.1936130 ,0.1936130 ,0.1630750 ,0.1420260 ,0.0105310 ,0.0120890 ,0.0120890 ,0.0120890 ,0.0120890 
0.0220820 ,0.2888520 ,0.3315890 ,0.0411720 ,0.0783420 ,0.2888520 ,0.0262180 ,0.1018690 ,0.0411720 ,0.0262180 ,0.0999900 ,0.0551540 ,0.0411720 ,0.0262180 ,1.0000000 ,0.1324090 ,0.0262180 ,0.2516230 ,0.2607310 ,0.0220820 ,0.2516230 ,0.0636720 ,0.0322590 ,0.0411720 ,0.0545210 ,0.0220820 ,0.3806500 ,0.0220820 ,0.0322590 ,0.0262180 ,0.0262180 ,0.0192320 ,0.0636720 ,0.0322590 ,0.5016210 ,0.2191930 ,0.0411720 ,0.0220820 ,0.0834360 ,0.5758380 ,0.0999900 ,0.0322590 ,0.0636720 ,0.0322590 ,0.5758380 ,0.2516230 ,0.0220820 ,0.2888520 ,0.0609200 ,0.0411720 ,0.0783420 ,0.0411720 ,0.0536290 ,0.0411720 ,0.0322590 ,0.2888520 ,0.0783420 ,0.3806500 ,0.0322590 ,0.0536290 ,0.3806500 ,0.5758380 ,0.2888520 ,0.0636720 ,0.0999900 ,0.5016210 ,0.5016210 ,0.0220820 ,0.5758380 ,0.0220820 ,0.0726820 ,0.1820540 ,0.0783420 ,0.0783420 ,0.0783420 ,0.0783420 ,0.0220820 ,0.0687130 ,0.2888520 ,0.4369690 ,0.0602930 ,0.0322590 ,0.0411720 ,0.0262180 ,0.0262180 ,0.0262180 ,0.0220820 ,0.0192320 ,0.5016210 ,0.5758380 ,0.5758380 ,0.5758380 ,0.5758380 
